from,to,arrival_time,time_index,length,maxspeed,flood_level,effective_time,risk,cost,geometry
1133370736,368238312,314.0,5,58.95202793238353,7.465277777777778,4.820621662481904e-05,7.89682978815184,1.4099189722715887e-06,3.9484155990354064,"LINESTRING (13484161.300753681 1648999.448141048, 13484113.945442298 1649037.9014572354)"
368238312,8323384305,321.8968297881518,5,28.062528483539324,7.465277777777778,0.0004613674110191,3.759073582911314,6.423681712504422e-06,1.8795400032965133,"LINESTRING (13484092.49417642 1649057.4733202201, 13484113.945442298 1649037.9014572354)"
8323384305,34162671,325.6559033710631,5,26.70413046339324,7.465277777777778,0.0027276934063551,3.5771114295150017,3.6147869415871813e-05,1.7885737886922088,"LINESTRING (13484092.49417642 1649057.4733202201, 13484091.859655324 1649062.3749179128, 13484087.484799337 1649084.6392292904)"
34162671,1133370322,329.23301480057813,5,35.391651899131745,8.333333333333334,0.0038485260251615,4.246998227895809,6.055916112011658e-05,2.123529393528465,"LINESTRING (13484051.65105525 1649090.7489739896, 13484076.93171161 1649084.3976009996, 13484087.484799337 1649084.6392292904)"
1133370322,34162862,333.48001302847393,5,89.78653080377275,8.333333333333334,0.0033671893157244,10.774383696452729,0.00013441335415953934,5.387259054903444,"LINESTRING (13483961.33755237 1649112.5530655389, 13484051.65105525 1649090.7489739896)"
34162862,30760006,344.25439672492666,5,183.99995977227627,8.333333333333334,0.1443478457706284,73.5999839089105,0.03991608746090129,36.8199499981857,"LINESTRING (13483961.33755237 1649112.5530655389, 13483899.766742013 1649112.5530655389, 13483837.6615981 1649111.6325758048, 13483770.947827268 1649111.2873921634)"
30760006,8314250348,417.8543806338372,6,41.32317460025912,8.333333333333334,0.0015099281733881,4.958780952031094,2.77353096637288e-05,2.479404343670379,"LINESTRING (13483728.190010853 1649111.713118655, 13483770.947827268 1649111.2873921634)"
8314250348,30759888,422.8131615858683,7,170.716156644136,8.333333333333334,8.136295051114284e-05,20.485938797296317,6.173370318837857e-06,10.242972485333318,"LINESTRING (13483728.190010853 1649111.713118655, 13483703.176521268 1649112.184869641, 13483651.07899958 1649112.8522247095, 13483551.54824286 1649113.3584940843)"
30759888,26546506,443.2991003831646,7,208.47827627568748,8.333333333333334,0.162876246241396,83.39131051027499,0.05112470419761818,41.721217607236305,"LINESTRING (13483551.54824286 1649113.3584940843, 13483532.434686294 1649113.6576532647, 13483519.866715783 1649114.440069599, 13483513.176414384 1649114.900314513, 13483465.420352837 1649115.8898411072, 13483441.44213452 1649115.9588778475, 13483406.84403678 1649116.4076166656, 13483382.465068296 1649116.5917146446, 13483335.877861401 1649116.6607513872)"
26546506,30759796,526.6904108934395,8,160.8465270742637,8.333333333333334,0.024384997189687,19.30158324891164,0.001747469545779548,9.65166535922871,"LINESTRING (13483169.688993596 1649107.9160988447, 13483189.481599057 1649109.4349066992, 13483219.882951993 1649111.35642889, 13483226.016655935 1649111.8511921137, 13483241.100446934 1649112.8752369538, 13483265.84676974 1649113.8992818354, 13483290.88252322 1649114.704710424, 13483335.877861401 1649116.6607513872)"
30759796,30760003,545.9919941423511,9,130.62519300638385,8.333333333333334,0.0125954999457035,15.675023160766061,0.0007321608599309587,7.837877660812996,"LINESTRING (13483034.981277786 1649096.8357079392, 13483084.88580551 1649100.4256159854, 13483169.688993596 1649107.9160988447)"
30760003,30759763,561.6670173031172,9,108.31304937491782,8.333333333333334,0.0906251837123109,12.997565924990138,0.004402152998331049,6.500984038994234,"LINESTRING (13483034.981277786 1649096.8357079392, 13482992.089877982 1649093.9361671973, 13482923.32782852 1649087.216597871)"
30759763,30760088,574.6645832281073,9,231.5742618310675,8.333333333333334,0.0682802324556903,27.788911419728098,0.007075514255508191,13.897993466991803,"LINESTRING (13482836.109007483 1648864.0680815454, 13482848.621318249 1648895.4219742245, 13482857.05933565 1648915.4539679014, 13482860.55476766 1648923.1860225585, 13482866.24319364 1648936.9702568336, 13482869.88334099 1648946.3476826213, 13482874.124613589 1648957.3589710954, 13482883.898464879 1648982.9024174155, 13482890.38839119 1649000.598748102, 13482898.77074885 1649021.4477570155, 13482906.262550581 1649041.5028629825, 13482909.691190897 1649050.7077362363, 13482914.12170663 1649062.5590154978, 13482923.32782852 1649087.216597871)"
30760088,30760082,602.4534946478354,10,217.41787570893325,7.465277777777778,0.0610150780868197,29.123882885661757,0.006621622995606668,14.565252254328682,"LINESTRING (13482751.717701511 1648655.8101873805, 13482766.890548108 1648687.416951569, 13482774.34895399 1648705.5618064231, 13482787.373334413 1648742.2542636427, 13482794.898531988 1648763.4482378543, 13482798.627734935 1648773.9761958334, 13482802.457125418 1648784.7457836263, 13482809.915531296 1648805.9973234555, 13482823.374057736 1648834.3480790774, 13482827.581934487 1648844.7149826577, 13482833.470735552 1648856.7502611948, 13482836.109007483 1648864.0680815454)"
30760082,30760030,631.5773775334972,10,168.0430140926442,7.465277777777778,0.0005573012185203,22.50994793427048,4.64648908778617e-05,11.254997199580679,"LINESTRING (13482608.894794825 1648562.9001069933, 13482644.461372131 1648575.199886216, 13482649.058867104 1648576.914261907, 13482665.233589115 1648584.185977541, 13482666.458103515 1648584.7612715894, 13482676.009315824 1648589.2830832622, 13482696.013428317 1648600.7774631502, 13482702.670333868 1648604.6089242774, 13482716.986020382 1648618.2319018855, 13482727.42778862 1648629.1394939907, 13482751.717701511 1648655.8101873805)"
