from,to,arrival_time,time_index,length,maxspeed,flood_level,effective_time,risk,cost,geometry
32476705,30760089,2579.0,42,338.0449000555932,7.465277777777778,0.0528977538909559,45.28229358884225,0.008918526925780606,22.645606057884017,"LINESTRING (13480750.026277812 1646892.2108865664, 13480751.13947272 1646883.1563670803, 13480791.893538298 1646551.604419639, 13480792.695038632 1646545.058101535)"
30760089,32614490,2624.282293588842,43,134.50164590215525,8.333333333333334,0.1119122834042423,53.8006583608621,0.02254938366604749,26.911603872264074,"LINESTRING (13480733.896083597 1647030.330102902, 13480734.21891012 1647016.4663740185, 13480734.619660286 1647006.917088012, 13480737.135480778 1646987.220258887, 13480741.63278821 1646955.5120779262, 13480746.30820682 1646922.5498783248, 13480747.577249017 1646911.4359317198, 13480750.026277812 1646892.2108865664)"
32614490,32614494,2678.0829519497042,44,55.125145528398576,8.333333333333334,0.025578752407572,6.6150174634078285,0.0006282840569449594,3.3078228737323867,"LINESTRING (13480733.896083597 1647030.330102902, 13480733.239298603 1647044.7230776239, 13480728.474824397 1647087.0851819355)"
32614494,30759928,2684.697969413112,44,137.8629931681235,8.333333333333334,0.0869684780767253,16.543559180174817,0.005375113319131128,8.274467146746975,"LINESTRING (13480728.474824397 1647087.0851819355, 13480720.159258435 1647158.8547104637, 13480717.220423875 1647180.1739123813, 13480713.201790256 1647212.1239858794, 13480711.665581286 1647228.7260746055)"
30759928,32623007,2701.2415285932866,45,102.6429477722974,8.333333333333334,0.0203007959033883,12.317153732675688,0.0009279838545576901,6.159040858265123,"LINESTRING (13480701.969653636 1647334.4596609625, 13480702.77115397 1647315.9131064946, 13480710.129372312 1647242.7740043646, 13480710.78615731 1647236.4461071081, 13480711.665581286 1647228.7260746055)"
32623007,459416775,2713.5586823259623,45,5.483437672957088,8.333333333333334,1.0064524833904764e-06,0.6580125207548505,2.4528088972922267e-09,0.3290062616038297,"LINESTRING (13480701.969653636 1647334.4596609625, 13480701.836070247 1647340.1317799082)"
459416775,32284930,2714.216694846717,45,99.8586516587801,8.333333333333334,0.0290977177677321,11.983038199053611,0.0012951616190770337,5.992166680336344,"LINESTRING (13480701.836070247 1647340.1317799082, 13480703.5949182 1647351.9592450128, 13480724.200155945 1647435.4879987668, 13480725.480330093 1647440.6654099578)"
32284930,32084247,2726.1997330457707,45,265.3365748741838,7.465277777777778,0.004060315410274,35.54275979709997,0.0005347163395980471,17.771647256719785,"LINESTRING (13480725.480330093 1647440.6654099578, 13480727.706719909 1647445.5666935297, 13480839.14866214 1647690.5745583286)"
32084247,32084271,2761.742492842871,46,172.11773166959642,7.465277777777778,0.0090833976918443,23.055770567834312,0.0007763517108185908,11.528273459772565,"LINESTRING (13480839.14866214 1647690.5745583286, 13480861.31237276 1647737.8390869366, 13480861.958025802 1647739.6569551888, 13480862.102741145 1647741.3712741043, 13480861.802178515 1647742.8669886887, 13480861.412560297 1647744.4662528432, 13480860.611059964 1647745.5592751657, 13480859.48673311 1647746.6753085325, 13480857.338266939 1647747.98693544, 13480754.300946258 1647795.8498586782)"
32084271,32084270,2784.798263410705,46,52.67874184066167,8.333333333333334,0.3189015681701922,21.07149673626467,0.025681311439450783,10.548589023852061,"LINESTRING (13480754.300946258 1647795.8498586782, 13480777.49992814 1647845.1740767185)"
32084270,32084336,2805.86976014697,46,88.34402264956144,8.333333333333334,0.3518281972938114,35.33760905982457,0.04766669151105007,17.69263787566781,"LINESTRING (13480777.49992814 1647845.1740767185, 13480816.072131697 1647928.0486447609)"
32084336,26546377,2841.2073692067943,47,63.94724219956157,8.333333333333334,0.5382978222279675,25.57889687982463,0.05373901910750669,12.816317949466068,"LINESTRING (13480841.285996366 1647989.2238961926, 13480816.072131697 1647928.0486447609)"
26546377,32623725,2866.786266086619,47,268.85454084822294,8.333333333333334,0.0166364478601535,32.262544901786754,0.0019912114082750653,16.132268056597514,"LINESTRING (13480841.285996366 1647989.2238961926, 13480957.369961364 1648242.0379198436)"
32623725,32623695,2899.048810988406,48,271.2233963043692,8.333333333333334,0.0121900723598086,32.5468075565243,0.0014712280650517656,16.274139392294675,"LINESTRING (13480957.369961364 1648242.0379198436, 13481069.891702656 1648489.2051101443, 13481073.810148735 1648497.385761935)"
32623695,32623668,2931.5956185449304,48,270.17522711392655,8.333333333333334,0.0082463664390909,32.421027253671184,0.0009910227492550654,16.21100913821022,"LINESTRING (13481073.810148735 1648497.385761935, 13481116.17834693 1648588.2935773314, 13481189.259592637 1648751.9883017042)"
32623668,32821525,2964.0166457986015,49,201.67731866209863,8.333333333333334,0.0175573416046102,24.201278239451835,0.0015765042138731885,12.101427371832854,"LINESTRING (13481189.259592637 1648751.9883017042, 13481238.42941172 1648859.396642523, 13481277.892171202 1648940.9053234267)"
32821525,26546489,2988.2179240380533,49,61.17442844325534,8.333333333333334,0.0556210804216206,7.34093141319064,0.0015206725200063353,3.671226042855323,"LINESTRING (13481302.1375563 1648999.3791046264, 13481277.892171202 1648940.9053234267)"
26546489,33120716,2995.5588554512437,49,21.365987136724087,11.11111111111111,0.1162816574406764,6.409796141017226,0.002792623279887126,3.2062943821485566,"LINESTRING (13481280.474783393 1649003.7974359875, 13481302.1375563 1648999.3791046264)"
33120716,33120757,3001.968651592261,50,161.00907505780302,5.555555555555555,0.0715243392184826,28.981633510404546,0.007732289473612918,14.494682899939079,"LINESTRING (13481280.474783393 1649003.7974359875, 13481280.541575085 1649014.3024821517, 13481280.508179236 1649023.0355961497, 13481280.441387543 1649039.3857426092, 13481272.014502093 1649059.958637242, 13481270.734327948 1649168.7375213106)"
33120757,33450367,3030.9502851026655,50,48.556193288880046,5.555555555555555,0.0162840244205045,8.740114791998408,0.0005279851987053893,4.370321388598557,"LINESTRING (13481289.69203723 1649215.2684248385, 13481270.734327948 1649168.7375213106)"
33450367,32614525,3039.690399894664,50,41.28140731879459,5.555555555555555,0.0208950017378002,7.430653317383027,0.0005762516172111382,3.715614784500119,"LINESTRING (13481250.7413474 1649232.803832125, 13481270.244522188 1649224.1857072038, 13481289.69203723 1649215.2684248385)"
32614525,32614526,3047.121053212047,50,56.84031716491109,11.11111111111111,3.366228520571429e-06,5.115628544841998,6.377918705580778e-08,2.5578143043105928,"LINESTRING (13481250.7413474 1649232.803832125, 13481273.895801486 1649286.8714146975)"
32614526,33450327,3052.236681756889,50,130.62017378468656,11.11111111111111,0.0008478965741292,11.75581564062179,3.692059617401552e-05,5.877926280608982,"LINESTRING (13481273.895801486 1649286.8714146975, 13481331.614957463 1649409.090582578)"
33450327,426284236,3063.9924973975108,51,43.545085307066856,11.11111111111111,0.0129190188211697,3.919057677636017,0.00018776218276045546,1.9596227199093887,"LINESTRING (13481331.614957463 1649409.090582578, 13481350.439083356 1649450.029878985)"
